ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
MCDS,2025-12-28,0,9,59.494998931884766,100,False,3,3.519,True,False,2,61.6,False,True,0.0568,0.0606,False,True,True,False,False,4,-0.00014158,-3.091e-05,False,-0.5,1.92
MCGA,2025-12-28,0,9,10.119999885559082,48500,False,0,1.294,False,False,4,50.0,True,True,0.0075,0.0068,False,True,True,False,False,5,-5.373e-05,-1.777e-05,False,-1.43,-0.1
MCGAU,2025-12-28,0,9,10.25,8000,False,0,1.626,False,False,4,42.19,True,True,0.0091,0.0082,False,True,True,False,False,5,-6.659e-05,-1.809e-05,False,-1.72,-1.16
MCI,2025-12-28,0,9,19.6200008392334,62600,False,0,1.118,False,False,4,29.49,True,False,-0.0691,-0.0771,True,False,True,True,False,5,-1.505e-05,-0.0001939,False,-0.24,-5.9
MCRI,2025-12-28,0,9,98.33000183105469,35700,False,3,1.043,True,False,2,61.37,False,True,-0.1314,-0.0784,False,False,False,False,False,4,-0.00108479,-0.00019241,False,-2.72,2.13
MDCX,2025-12-28,0,9,1.565000057220459,246500,False,0,0.906,False,False,3,22.29,False,False,-0.0246,-0.0299,True,False,True,False,False,6,-4.649e-05,2.883e-05,True,-8.82,-28.86
MDWD,2025-12-28,0,9,18.790000915527344,31500,False,3,0.896,True,False,1,67.73,False,False,0.0278,0.0387,False,True,True,True,False,5,-5.607e-05,-1.015e-05,False,-1.32,4.85
MERC,2025-12-28,0,9,2.049999952316284,143400,False,3,1.128,True,False,2,61.11,False,True,0.0243,0.0279,False,True,True,False,False,4,-1.823e-05,-3.414e-05,False,-2.87,13.26
MET,2025-12-28,0,9,80.30000305175781,1675200,False,3,1.11,True,False,2,59.21,False,True,-0.0463,0.0708,False,False,False,False,False,4,-0.00084441,-0.00064201,False,-2.99,4.89
METV,2025-12-28,1,9,18.90999984741211,192600,False,0,0.895,False,False,1,36.38,False,False,0.0071,-0.0048,False,True,True,True,True,8,-7.393e-05,1.136e-05,True,-0.9,-1.97
MFDX,2025-12-28,0,9,38.9119987487793,12700,False,3,1.069,True,False,1,72.01,True,False,0.0702,0.069,False,True,True,True,False,5,-1.85e-05,-5.049e-05,False,-0.09,2.59
MGMT,2025-12-28,0,9,45.209999084472656,1100,False,3,1.001,True,False,2,57.59,False,True,-0.0263,-0.0116,False,False,False,False,False,4,-0.000189,-3.845e-05,False,-1.25,3.81
MGRC,2025-12-28,0,9,108.05000305175781,69000,False,3,0.941,True,False,2,63.32,False,True,0.4629,0.5472,False,True,True,False,False,4,-0.00066984,-0.00042722,False,-1.44,4.82
MGY,2025-12-28,0,9,21.709999084472656,1028700,False,0,1.186,False,False,4,24.03,False,False,-0.1077,-0.1217,True,False,True,True,False,5,-9.485e-05,-0.00018454,False,-1.1,-6.18
MHY,2025-12-28,0,9,24.815000534057617,100,False,3,1.667,True,False,1,72.32,True,False,0.0073,0.0061,False,True,True,True,False,5,-9.982e-05,-2.651e-05,False,-1.1,0.88
MID,2025-12-28,0,9,66.36299896240234,29700,False,3,1.129,True,False,2,44.37,False,True,0.0023,-0.0155,False,True,True,False,False,4,-0.00018105,-5.02e-06,False,-0.57,-0.43
MIDE,2025-12-28,0,9,33.69300079345703,400,False,3,1.593,True,False,2,61.29,False,True,0.0196,0.0226,False,True,True,False,False,4,-0.000103,-2.594e-05,False,-0.67,2.3
MIGI,2025-12-28,0,9,4.5,273600,False,0,1.474,False,False,4,53.62,True,True,0.665,0.6894,False,True,True,True,False,5,-9.11e-05,-0.00012015,False,-2.53,-12.62
MIR,2025-12-28,0,9,23.75,1033200,False,0,0.893,False,False,4,39.36,False,False,-0.0581,-0.0762,True,False,True,True,False,5,-4.427e-05,-0.00015324,False,-0.58,-8.72
MIST,2025-12-28,0,9,2.0799999237060547,3847700,False,0,1.296,False,False,3,31.71,True,False,-0.0718,-0.0824,True,False,True,False,False,6,-3.161e-05,8.934e-05,True,-4.68,-22.68
MITK,2025-12-28,0,9,10.539999961853027,368700,False,3,1.4,True,False,0,71.83,False,False,0.0959,0.1122,False,True,True,False,False,6,-4.991e-05,1.753e-05,True,-0.76,18.96
MITN,2025-12-28,0,9,25.381000518798828,5100,False,3,1.206,True,False,2,60.83,False,True,0.0023,0.0078,False,True,True,False,False,4,-0.0001239,-8.605e-05,False,-1.33,1.28
MITP,2025-12-28,0,9,25.360000610351562,4200,False,3,1.217,True,False,2,61.09,False,True,-0.0068,-0.0048,False,False,False,False,False,4,-0.00014517,-1.914e-05,False,-1.62,1.04
MITQ,2025-12-28,0,9,0.6869999766349792,37100,False,0,0.918,False,False,2,38.16,True,False,0.0061,0.0064,False,True,True,False,False,7,8.95e-06,-1.042e-05,False,4.75,-13.26
MKDW,2025-12-28,0,9,0.18799999356269836,26300,False,0,1.08,False,False,3,34.09,False,False,-0.0014,-0.0015,True,False,True,False,False,6,-3.78e-06,1.72e-06,True,-4.52,-9.18
MLCI,2025-12-28,0,9,8.260000228881836,9000,False,3,0.913,True,False,0,71.31,True,False,0.0151,0.0271,False,True,True,False,False,6,-9.53e-05,3.044e-05,True,-3.68,6.31
MLEC,2025-12-28,0,9,0.23999999463558197,41600,False,0,0.908,False,False,3,17.29,False,False,-0.0124,-0.0131,True,False,True,False,False,6,-4.128e-05,5.22e-06,True,-27.81,-40.0
MLN,2025-12-28,0,9,17.6299991607666,129000,False,3,0.776,True,False,1,68.57,False,False,0.0193,0.0229,False,True,True,True,False,5,-9.516e-05,-7.996e-05,False,-1.48,0.4
MLPB,2025-12-28,0,9,25.214000701904297,1600,False,3,1.117,True,False,1,34.41,False,False,-0.0527,-0.0524,False,False,False,True,False,5,-6.873e-05,-0.00020047,False,-0.85,-1.91
MMC,2025-12-28,0,9,187.0,938200,False,3,1.12,True,False,1,69.39,False,False,0.3257,0.3519,False,True,True,True,False,5,-1.291e-05,0.0003368,False,-0.18,1.94
MMSD,2025-12-28,0,9,25.440000534057617,1300,False,3,0.861,True,False,2,64.33,False,True,0.0017,0.0032,False,True,True,False,False,4,-0.00013514,-7.166e-05,False,-1.43,0.13
MNA,2025-12-28,0,9,35.939998626708984,3900,False,3,1.439,True,False,2,55.06,False,True,-0.0028,-0.0018,False,False,False,False,False,4,-0.00019094,-5.258e-05,False,-1.48,0.25
MNBD,2025-12-28,0,9,25.94499969482422,600,False,3,1.862,True,False,2,61.63,False,True,0.0049,0.0037,False,True,True,False,False,4,-0.00011528,-6.419e-05,False,-1.34,0.2
MNSO,2025-12-28,0,9,19.6299991607666,367500,False,0,1.109,False,False,5,55.63,True,True,0.053,0.0555,False,True,True,False,False,4,-0.0001566,-1.223e-05,False,-1.33,-1.21
MNST,2025-12-28,0,9,77.30999755859375,2204900,False,3,0.826,True,False,2,68.27,True,False,0.2032,0.2326,False,True,True,True,False,4,-0.00013726,-0.00045292,False,-0.05,3.09
MNYWW,2025-12-28,0,9,0.04800000041723251,1400,False,0,0.733,False,False,3,21.87,False,False,-0.0016,-0.0019,True,False,True,False,False,6,-1.87e-06,6.1e-07,True,-10.86,-26.15
MRCP,2025-12-28,0,9,32.07500076293945,200,False,3,1.255,True,False,2,66.59,True,False,0.022,0.0204,False,True,True,True,False,4,-0.00010678,-4.302e-05,False,-0.85,1.3
MRTN,2025-12-28,0,9,11.430000305175781,441300,False,3,0.932,True,False,2,57.6,False,True,-0.0273,-0.0071,False,False,False,False,False,4,-7.551e-05,-0.00013003,False,-1.69,12.08
MSBIP,2025-12-28,0,9,24.969999313354492,3200,False,3,0.997,True,False,1,78.78,False,False,0.0331,0.0402,False,True,True,True,False,5,-4.764e-05,-3.998e-05,False,-0.66,4.66
MARM,2025-12-28,0,8,33.029998779296875,1900,False,3,1.071,True,False,1,80.28,True,False,0.0059,0.0053,False,True,True,True,False,4,-0.00015747,-6.719e-05,False,-1.23,0.56
MARW,2025-12-28,0,8,34.356998443603516,1500,False,3,0.952,True,False,1,74.05,True,False,0.0164,0.0165,False,True,True,True,False,4,-0.00013815,-6.829e-05,False,-1.05,1.01
MAXJ,2025-12-28,0,8,28.2450008392334,9000,False,3,1.073,True,False,1,74.26,True,False,0.0119,0.0104,False,True,True,True,False,4,-0.00010727,-4.444e-05,False,-1.02,0.85
MAYM,2025-12-28,0,8,32.209999084472656,1100,False,3,1.822,True,False,1,84.05,True,False,0.0109,0.0103,False,True,True,True,False,4,-0.00014465,-5.789e-05,False,-1.19,0.55
MAYP,2025-12-28,0,8,30.93000030517578,500,False,3,1.934,True,False,1,73.35,True,False,0.0174,0.017,False,True,True,True,False,4,-0.00011922,-5.472e-05,False,-1.02,1.13
MAYT,2025-12-28,0,8,36.97100067138672,1100,False,3,1.69,True,False,1,70.03,True,False,0.0217,0.0218,False,True,True,True,False,4,-0.00014117,-7.548e-05,False,-0.99,1.1
MAYW,2025-12-28,0,8,33.53799819946289,100,False,3,2.55,True,False,1,69.39,False,False,0.0119,0.0132,False,True,True,True,False,4,-0.00015159,-7.644e-05,False,-1.2,0.78
MBND,2025-12-28,0,8,27.325000762939453,2400,False,3,1.972,True,False,1,69.51,True,False,0.0052,0.0037,False,True,True,False,False,4,-0.00013264,-3.127e-05,False,-1.3,0.14
MBSF,2025-12-28,0,8,25.6200008392334,72100,False,3,1.079,True,False,1,75.64,True,False,0.0129,0.0123,False,True,True,True,False,4,-0.00011215,-6.339e-05,False,-1.19,0.39
MEC,2025-12-28,0,8,19.110000610351562,68500,False,3,1.17,True,False,1,71.64,True,False,0.0644,0.0537,False,True,True,True,False,4,0.00052229,3.267e-05,False,8.84,12.48
MEDP,2025-12-28,0,8,567.5599975585938,161500,False,3,1.009,True,False,1,65.55,True,False,1.5129,1.5522,False,True,True,False,False,4,-0.00320662,-0.00295956,False,-1.57,-4.2
METCB,2025-12-28,0,8,10.880000114440918,51000,False,0,0.904,False,False,1,39.81,False,False,0.0749,0.0395,False,True,True,True,False,7,0.00018561,8.21e-05,False,4.72,-13.03
MFAO,2025-12-28,0,8,25.420000076293945,7800,False,3,0.864,True,False,1,72.59,True,False,0.0242,0.0242,False,True,True,True,False,4,-0.00010558,-7.743e-05,False,-1.07,1.4
MFI,2025-12-28,0,8,18.420000076293945,39500,False,3,0.955,True,False,3,52.84,False,True,0.4917,0.6092,False,True,True,True,False,2,-0.00030828,-0.0020297,False,-3.35,-20.43
MFIN,2025-12-28,0,8,10.569999694824219,32400,False,3,0.812,True,False,3,57.36,False,True,-0.0052,0.0026,False,False,False,True,False,2,-0.00013391,-2.615e-05,False,-3.74,6.34
MGEE,2025-12-28,0,8,78.3499984741211,76100,False,0,1.184,False,False,4,48.65,True,True,-0.0276,-0.0064,False,False,False,False,False,4,-0.00049908,-0.00013571,False,-1.97,-4.85
MGNI,2025-12-28,0,8,16.450000762939453,1185200,False,3,0.853,True,False,1,76.01,True,False,0.1475,0.1819,False,True,True,True,False,4,-6.108e-05,-7.704e-05,False,-1.12,11.98
MGPI,2025-12-28,1,8,24.190000534057617,193100,False,0,1.326,False,False,0,39.43,False,False,-0.1223,-0.1183,False,False,False,False,True,8,-5.372e-05,7.824e-05,True,-0.59,6.05
MGR,2025-12-28,0,8,21.479999542236328,24800,False,3,0.763,True,False,1,82.02,True,False,0.0386,0.0378,False,True,True,True,False,4,-0.00011692,-2.27e-06,False,-1.47,-0.37
MGTX,2025-12-28,1,8,7.96999979019165,267500,False,0,0.937,False,False,0,39.51,False,False,-0.0479,-0.0389,False,False,False,False,True,8,-6.47e-05,5.296e-05,True,-2.18,-3.98
MI,2025-12-28,0,8,3.996000051498413,24000,False,3,1.293,True,False,2,49.81,False,True,-0.0169,-0.0132,False,False,False,False,False,3,-5.68e-05,-1.279e-05,False,-4.48,0.15
MINT,2025-12-28,0,8,100.6500015258789,881400,False,3,1.08,True,False,1,96.67,True,False,0.0071,0.0065,False,True,True,True,False,4,-0.00049938,-0.00020541,False,-1.34,0.37
MIRA,2025-12-28,0,8,1.5099999904632568,133400,False,3,0.711,True,False,2,54.24,False,True,0.0095,0.0158,False,True,True,False,False,3,-3.753e-05,-6.188e-05,False,-8.79,2.03
MITT,2025-12-28,0,8,8.829999923706055,170500,False,3,0.905,True,False,0,66.04,False,False,0.016,0.0295,False,True,True,False,False,5,-5.723e-05,-7.31e-06,False,-1.2,7.95
MIY,2025-12-28,0,8,11.539999961853027,75600,False,0,1.007,False,False,3,40.13,False,True,-0.0315,-0.0311,False,False,False,True,False,5,-7.877e-05,-5.036e-05,False,-1.3,-0.98
MKL,2025-12-28,0,8,2181.5400390625,17100,False,3,0.813,True,False,1,83.04,False,False,2.7932,4.0952,False,True,True,True,False,4,-0.00717555,-0.01040494,False,-0.74,4.86
MLACU,2025-12-28,0,8,10.619999885559082,0,False,0,20.0,False,False,3,0.0,False,False,-0.0297,-0.0353,True,False,True,False,False,5,-5.641e-05,-2.628e-05,False,-1.43,-3.45
MLPA,2025-12-28,0,8,48.2599983215332,208400,False,3,1.111,True,False,1,26.59,False,False,-0.0935,-0.0917,False,False,False,True,False,4,-0.00024495,-0.0003011,False,-1.43,-1.69
MLPR,2025-12-28,0,8,57.992000579833984,400,False,3,1.81,True,False,1,30.65,False,False,-0.217,-0.2106,False,False,False,True,False,4,-0.00018718,-0.00059845,False,-1.12,-3.03
MMAX,2025-12-28,0,8,26.225000381469727,7900,False,3,3.628,True,False,1,69.63,False,False,0.0014,0.0019,False,True,True,True,False,4,-0.00014371,-4.381e-05,False,-1.43,0.53
MMI,2025-12-28,0,8,27.540000915527344,215300,False,0,1.392,False,False,3,30.53,True,False,-0.0179,-0.0186,True,False,True,False,False,5,-9.67e-05,-0.00020623,False,-0.84,-6.01
MMKT,2025-12-28,0,8,100.18399810791016,6500,False,3,1.023,True,False,1,100.0,False,False,0.0027,0.001,False,True,True,True,False,4,-0.00050582,-0.00020573,False,-1.35,0.3
MNDR,2025-12-28,0,8,1.1100000143051147,87200,False,2,0.619,False,False,1,32.48,True,False,0.0081,-0.0018,False,True,True,True,False,5,-5.92e-06,-2.75e-06,False,-1.43,-58.11
MNDY,2025-12-28,1,8,145.77999877929688,590200,False,0,0.986,False,False,0,34.59,False,False,0.1296,0.0944,False,True,True,False,True,8,-0.00145607,0.0001408,True,-2.31,1.33
MOD,2025-12-28,0,8,137.64999389648438,331200,False,0,1.159,False,False,4,32.75,False,False,-1.2608,-1.6048,True,False,True,True,False,4,-0.00021145,-0.0003333,False,-0.33,-15.1
MPAA,2025-12-28,0,8,12.479999542236328,116100,False,0,0.948,False,False,2,46.6,False,True,0.0096,0.0046,False,True,True,False,False,6,-0.0002332,5.634e-05,True,-4.38,-5.31
MREO,2025-12-28,0,8,2.309999942779541,870700,False,3,0.798,True,False,4,61.68,True,True,0.0233,0.021,False,True,True,True,False,1,8.03e-05,8.82e-06,True,14.07,23.53
MRNO,2025-12-28,0,8,0.6399999856948853,47500,False,2,0.601,False,False,3,23.95,False,False,-0.0237,-0.0313,True,False,True,False,False,3,-7.495e-05,-3.138e-05,False,-25.96,-63.43
MRX,2025-12-28,0,8,39.56999969482422,334300,False,3,0.882,True,False,1,70.92,False,False,-0.0346,0.0082,False,False,False,True,False,4,-4.618e-05,-0.00043949,False,-0.46,13.74
MSC,2025-12-28,0,8,2.940000057220459,8100,False,0,1.495,False,False,5,37.04,True,False,-0.0247,-0.0295,True,False,True,False,False,3,-7.7e-05,-1.454e-05,False,-3.75,-16.0
MTBA,2025-12-28,0,8,50.43000030517578,104200,False,3,1.004,True,False,1,71.08,True,False,0.0226,0.0207,False,True,True,True,False,4,-0.00021361,-5.209e-05,False,-1.15,0.45
MTH,2025-12-28,0,8,66.80000305175781,560700,False,0,1.071,False,False,4,30.96,True,False,-0.5908,-0.6881,True,False,True,True,False,4,-0.0001424,0.0006342,False,-1.1,-8.03
MTRX,2025-12-28,0,8,11.75,154500,False,0,1.063,False,False,3,51.45,False,True,0.0237,0.0368,False,True,True,True,False,5,-4.649e-05,-0.00018896,False,-1.26,0.51
MAKX,2025-12-28,0,7,51.0099983215332,100,False,0,2.0,False,False,3,41.84,False,True,0.0023,-0.0055,False,True,True,True,False,4,-0.00019039,-7.533e-05,False,-0.88,1.03
MAMA,2025-12-28,0,7,13.579999923706055,210800,False,3,0.727,True,False,0,65.58,False,False,-0.0203,0.0149,False,False,False,False,False,4,-0.00021913,3.908e-05,True,-4.84,19.96
MANI,2025-12-28,0,7,24.989999771118164,100,False,3,1.717,True,False,0,74.72,False,False,0.0054,0.004,False,True,True,False,False,4,-0.00011219,-2.186e-05,False,-1.25,0.76
MATX,2025-12-28,0,7,125.02999877929688,151200,False,3,1.129,True,False,1,66.28,False,False,-0.0831,0.0186,False,False,False,True,False,3,-0.00035044,0.00050465,False,-1.15,14.73
MAYA,2025-12-28,0,7,10.279999732971191,2213,False,0,3.716,False,False,2,46.67,False,True,0.0004,0.0006,False,True,True,False,False,5,-6.048e-05,-2.543e-05,False,-1.62,0.1
MBNKO,2025-12-28,0,7,24.79599952697754,9000,False,3,1.236,True,False,2,61.71,False,True,-0.0105,0.0102,False,False,False,False,False,2,-0.0002778,-0.00015874,False,-3.03,1.18
MCB,2025-12-28,0,7,78.30999755859375,112600,False,3,1.006,True,False,2,54.11,False,True,-0.392,-0.2918,False,False,False,False,False,2,-0.00137107,-0.00023736,False,-4.49,4.96
MCFT,2025-12-28,0,7,19.479999542236328,57200,False,3,0.786,True,False,0,73.61,True,False,0.1449,0.1665,False,True,True,False,False,4,-0.00017542,-8.454e-05,False,-2.54,5.41
MCY,2025-12-28,0,7,93.94999694824219,151700,False,3,0.834,True,False,0,71.06,True,False,-0.0792,0.0017,False,False,False,False,False,4,-0.00049342,-0.0009447,False,-1.08,1.25
MEAR,2025-12-28,0,7,50.290000915527344,36900,False,3,1.022,True,False,0,65.16,False,False,0.0027,0.0016,False,True,True,False,False,4,-0.00026261,-0.00011861,False,-1.35,0.21
MEME,2025-12-28,0,7,6.360000133514404,233300,False,3,0.855,True,False,2,41.97,False,True,0.0679,0.0875,False,True,True,False,False,2,-0.00015588,-0.00029191,False,-5.65,-3.49
MEXX,2025-12-28,0,7,27.079999923706055,23500,False,3,1.112,True,False,1,71.32,False,False,0.266,0.2402,False,True,True,True,False,3,0.00078664,2.748e-05,False,9.1,17.99
MFM,2025-12-28,0,7,5.360000133514404,146100,False,0,0.845,False,False,2,40.65,False,True,-0.0039,-0.0038,False,False,False,False,False,5,-3.141e-05,-5.99e-06,False,-1.61,0.82
MGRD,2025-12-28,0,7,15.630000114440918,3000,False,0,0.904,False,False,3,60.17,True,True,0.0103,0.0164,False,True,True,False,False,4,-0.00016368,-3.14e-05,False,-2.69,-0.57
MGRE,2025-12-28,0,7,24.709999084472656,11200,False,3,0.778,True,False,0,73.83,False,False,0.0277,0.0393,False,True,True,False,False,4,-0.00021488,-1.026e-05,False,-2.31,1.35
MGYR,2025-12-28,0,7,17.450000762939453,700,False,3,1.22,True,False,2,63.16,False,True,0.0556,0.0788,False,True,True,False,False,2,-0.00018114,-0.00022487,False,-3.12,4.18
MHD,2025-12-28,0,7,11.5600004196167,316200,False,0,1.308,False,False,2,41.16,False,True,-0.0075,-0.0067,False,False,False,False,False,5,-8.492e-05,-6.8e-06,False,-2.03,-0.35
MIDD,2025-12-28,0,7,151.11000061035156,323700,False,3,0.954,True,False,1,86.66,False,False,1.1747,1.4839,False,True,True,True,False,3,0.00022792,-0.00027938,False,0.92,27.84
MKC,2025-12-28,0,7,68.93000030517578,1410000,False,3,0.939,True,False,0,92.08,True,False,0.318,0.3683,False,True,True,False,False,4,-0.00026906,-0.00014874,False,-0.92,2.15
MKLYU,2025-12-28,0,7,10.069999694824219,0,False,0,1.0,False,False,2,40.57,False,True,-0.0039,-0.0028,False,False,False,False,False,5,-7.346e-05,-3.218e-05,False,-2.05,-0.3
MLAB,2025-12-28,0,7,80.47000122070312,79500,False,3,0.905,True,False,0,70.34,True,False,0.1729,0.2421,False,True,True,False,False,4,-0.00064627,-0.00059882,False,-2.13,0.34
MLAC,2025-12-28,0,7,10.399999618530273,17500,False,0,1.344,False,False,2,47.83,False,True,-0.0002,0.0003,False,False,False,False,False,5,-6.112e-05,-2.573e-05,False,-1.62,0.29
MMIT,2025-12-28,0,7,24.3799991607666,141000,False,3,1.084,True,False,0,68.89,False,False,0.0051,0.0056,False,True,True,False,False,4,-0.000128,-5.669e-05,False,-1.37,0.25
MMSI,2025-12-28,0,7,87.38999938964844,156500,False,3,0.916,True,False,0,81.73,True,False,0.1697,0.2156,False,True,True,False,False,4,-0.00063267,-0.00039064,False,-1.78,0.92
MNPR,2025-12-28,0,7,68.7699966430664,617800,False,0,1.062,False,False,3,29.72,False,False,-0.4689,-0.5472,True,False,True,False,False,4,-0.00034694,-0.00142749,False,-1.22,-20.2
MNTS,2025-12-28,0,7,6.21999979019165,325300,False,0,1.423,False,False,1,31.11,False,False,-0.4238,-0.4194,False,False,False,True,False,6,-0.00106359,0.00010816,True,-30.18,-49.45
MOLN,2025-12-28,0,7,4.230000019073486,3700,False,3,1.655,True,False,2,42.38,False,True,-0.0115,-0.0014,False,False,False,False,False,2,-0.00010612,-9.041e-05,False,-5.07,2.62
MPU,2025-12-28,0,7,1.0499999523162842,23200,False,0,1.293,False,False,4,35.21,False,False,-0.0302,-0.0322,True,False,True,True,False,3,-1.153e-05,2.647e-05,False,-6.83,-21.64
MPWR,2025-12-28,0,7,946.3200073242188,221600,False,0,1.363,False,False,3,45.53,False,True,1.4316,1.4353,False,True,True,True,False,4,-0.00114684,-0.00032812,False,-0.45,1.96
MQ,2025-12-28,0,7,4.860000133514404,1966800,False,3,0.892,True,False,2,60.2,False,True,-0.0014,0.0094,False,False,False,False,False,2,-0.00010951,-9.197e-05,False,-5.57,1.46
MRNY,2025-12-28,0,7,15.5,135200,False,3,1.178,True,False,3,61.6,False,True,0.0828,0.1569,False,True,True,True,False,1,-0.00049592,-0.0003589,False,-7.53,10.29
MRUS,2025-12-28,0,7,96.91999816894531,362800,False,3,0.917,True,False,0,72.41,False,False,-0.0204,-0.012,False,False,False,False,False,4,-0.00054708,-0.00022526,False,-1.52,0.81
MSFD,2025-12-28,0,7,11.414999961853027,104300,False,0,0.986,False,False,2,46.67,False,True,-0.0416,-0.0411,False,False,False,False,False,5,-7.957e-05,-3.115e-05,False,-1.63,1.11
MSII,2025-12-28,0,7,8.38599967956543,10500,False,0,0.869,False,False,1,37.13,False,False,0.0769,0.069,False,True,True,True,False,6,-0.00012822,5.629e-05,True,-3.43,-8.55
MSPR,2025-12-28,0,7,0.1599999964237213,879300,False,0,0.835,False,False,4,34.19,True,False,-0.0058,-0.0093,True,False,True,True,False,3,-6.85e-06,1.414e-05,False,-21.43,-54.42
MST,2025-12-28,0,7,6.409999847412109,190300,False,0,0.979,False,False,1,34.76,False,False,0.226,0.2237,False,True,True,True,False,6,-0.00020127,2.993e-05,True,-6.89,-16.52
MSTP,2025-12-28,0,7,3.0190000534057617,272400,False,0,0.79,False,False,1,32.98,False,False,0.1194,0.1167,False,True,True,True,False,6,-0.00011208,2.088e-05,True,-8.25,-23.38
MSTY,2025-12-28,0,7,30.6299991607666,1628600,False,0,0.874,False,False,1,36.67,False,False,0.213,0.2008,False,True,True,True,False,6,-0.00055006,6.124e-05,True,-4.14,-6.67
MTA,2025-12-28,0,7,8.3100004196167,330400,False,3,0.908,True,False,0,76.17,True,False,0.0321,0.038,False,True,True,False,False,4,-6.28e-05,-1.329e-05,False,-0.58,12.3
MTDR,2025-12-28,0,7,41.54999923706055,696800,False,0,0.993,False,False,3,34.36,False,False,-0.342,-0.3638,True,False,True,False,False,4,-0.00012081,-0.00024089,False,-0.36,-2.0
MATH,2025-12-28,0,6,2.380000114440918,19100,False,0,0.835,False,False,3,30.17,False,False,-0.0283,-0.033,True,False,True,False,False,3,-2.007e-05,-5.676e-05,False,-3.49,-12.5
MBAV,2025-12-28,0,6,10.680000305175781,7900,False,2,0.641,False,False,2,52.98,False,True,-0.0103,-0.006,False,False,False,False,False,2,-0.00012433,-3.369e-05,False,-3.54,0.85
MBAVU,2025-12-28,0,6,10.199999809265137,0,False,0,1.0,False,False,1,,False,False,0.0288,0.0292,False,True,True,True,False,5,-5.418e-05,-2.524e-05,False,-1.43,0.0
MBWM,2025-12-28,0,6,48.720001220703125,58700,False,3,0.826,True,False,1,69.57,False,False,-0.1007,-0.0358,False,False,False,True,False,2,-0.00050006,-0.00043306,False,-3.02,6.81
MCRB,2025-12-28,0,6,14.649999618530273,34600,False,0,0.98,False,False,3,32.52,False,False,-0.1822,-0.1916,True,False,True,False,False,3,-7.772e-05,-0.00029062,False,-3.63,-18.57
MDBX,2025-12-28,0,6,76.58699798583984,1100,False,3,0.769,True,False,2,64.48,False,True,0.2911,0.48,False,True,True,False,False,1,-0.0002316,-0.00059285,False,0.44,64.62
MGRX,2025-12-28,0,6,0.7129999995231628,461000,False,0,1.408,False,False,1,33.7,False,False,-0.0164,-0.012,False,False,False,True,False,5,-5.75e-06,-4.682e-05,False,-1.43,-35.77
MHN,2025-12-28,0,6,10.239999771118164,31100,False,0,0.879,False,False,1,36.92,False,False,0.0001,-0.001,False,True,True,True,False,5,-4.357e-05,-1.08e-05,False,-1.21,-0.08
MLKN,2025-12-28,0,6,18.079999923706055,469900,False,3,0.858,True,False,0,76.73,False,False,0.1488,0.1895,False,True,True,False,False,3,-0.00014295,-2.293e-05,False,-1.92,14.21
MLYS,2025-12-28,0,6,37.13999938964844,801700,False,0,1.085,False,False,2,39.82,True,False,0.1708,0.1503,False,True,True,False,False,4,-0.0001255,-0.00024451,False,-0.59,-13.87
MMD,2025-12-28,0,6,14.800000190734863,110700,False,0,1.138,False,False,2,40.52,False,True,-0.0023,-0.0006,False,False,False,False,False,4,-0.00010508,-4.389e-05,False,-2.03,-0.54
MNSB,2025-12-28,0,6,21.010000228881836,11300,False,3,0.984,True,False,1,67.15,False,False,-0.0676,-0.0357,False,False,False,True,False,2,-0.00021176,-4.471e-05,False,-3.34,7.8
MNTN,2025-12-28,0,6,11.859999656677246,247700,False,0,1.059,False,False,1,26.85,False,False,0.0064,-0.0138,False,True,True,True,False,5,-2.061e-05,3.607e-05,False,-0.75,-13.11
MOBX,2025-12-28,0,6,0.3569999933242798,1056400,False,0,0.855,False,False,3,24.24,False,False,-0.0097,-0.0107,True,False,True,False,False,3,-1.229e-05,-7.42e-06,False,-6.73,-22.22
MOMO,2025-12-28,0,6,6.5,1068200,False,0,1.26,False,False,3,27.78,False,False,-0.0236,-0.026,True,False,True,False,False,3,-8.302e-05,-5.242e-05,False,-3.68,-6.61
MSAI,2025-12-28,0,6,0.4350000023841858,1011600,False,0,1.013,False,False,1,34.93,False,False,0.0067,0.0046,False,True,True,True,False,5,-5.81e-06,-2.433e-05,False,-2.11,-32.14
MSEX,2025-12-28,0,6,51.45000076293945,75800,False,0,1.046,False,False,2,46.6,False,True,0.0757,0.1337,False,True,True,False,False,4,-0.00040839,-0.00024358,False,-1.91,0.27
MSGY,2025-12-28,0,6,2.680000066757202,7200,False,3,1.229,True,False,0,34.04,False,False,-0.0516,-0.051,False,False,False,False,False,3,-3.771e-05,-6.63e-06,False,-3.62,-0.37
MSOO,2025-12-28,0,6,8.107000350952148,100,False,0,1.329,False,False,0,34.67,False,False,0.0588,0.0558,False,True,True,False,False,6,-0.00021434,2.47e-06,True,-6.25,-10.41
