ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
GSC,2025-12-25,1,16,55.7599983215332,15400,False,3,0.971,True,True,8,56.3,True,True,-0.0002,-0.0151,True,False,True,True,False,5,-6.221e-05,-0.00028347,False,-0.36,2.12
GSEE,2025-12-25,1,16,56.13800048828125,1000,False,3,1.369,True,True,8,61.71,True,True,0.1212,0.0916,False,True,True,True,False,5,-4.896e-05,-4.986e-05,False,-0.27,2.11
GSPY,2025-12-25,1,16,37.23899841308594,100,False,3,1.569,True,True,8,62.04,True,True,0.0393,0.019,False,True,True,True,False,5,-1.883e-05,-2.7e-07,False,-0.17,2.3
GTE,2025-12-25,1,16,4.230000019073486,366800,False,3,1.064,True,False,6,37.7,True,False,-0.0274,-0.0489,True,False,True,True,True,7,0.00010488,0.0001358,False,5.28,-4.08
GTR,2025-12-25,1,16,25.68400001525879,2000,False,3,0.961,True,True,8,58.13,True,True,0.0265,0.0125,False,True,True,True,False,5,-2.414e-05,-7.65e-06,False,-0.22,1.92
GUNR,2025-12-25,1,16,46.08000183105469,150700,False,3,1.045,True,True,7,61.41,True,True,0.0871,0.0779,False,True,True,True,False,6,3.86e-05,-0.00016094,False,-0.05,4.19
GWRE,2025-12-25,1,16,205.89999389648438,434100,False,3,1.035,True,False,5,44.67,False,True,1.5398,1.2798,False,True,True,True,True,8,0.0016857,-0.00231827,False,1.92,-3.6
GXC,2025-12-25,1,16,98.30000305175781,15900,False,5,0.697,True,True,7,51.84,True,True,0.1635,0.1255,False,True,True,False,False,4,-0.00042182,-0.00073028,False,-0.97,0.59
GXDW,2025-12-25,2,16,25.035999298095703,800,False,0,1.361,False,True,8,44.62,True,True,0.0784,0.0557,False,True,True,True,True,8,7.814e-05,-0.00011409,False,1.09,0.3
GXLC,2025-12-25,1,16,83.39700317382812,100,False,3,7.407,True,True,8,58.04,True,True,0.0815,0.029,False,True,True,True,False,5,-4.6e-07,-9.8e-06,False,-0.04,1.77
HAP,2025-12-25,1,16,60.40999984741211,11300,False,3,0.889,True,True,7,60.77,True,True,0.0635,0.0534,False,True,True,True,False,6,7.6e-06,-0.00015014,False,-0.2,4.24
HAPI,2025-12-25,1,16,41.41999816894531,1300,False,3,1.142,True,True,8,62.1,True,True,0.0546,0.0312,False,True,True,True,False,5,-6.68e-06,4.4e-06,False,-0.06,2.11
HARD,2025-12-25,1,16,29.989999771118164,4700,False,3,0.708,True,True,8,55.75,True,True,0.1041,0.109,False,True,True,True,False,5,-4.988e-05,-0.00039651,False,-0.6,1.87
HCKT,2025-12-25,1,16,20.040000915527344,216400,False,3,0.955,True,False,5,63.48,False,True,0.0149,0.0214,False,True,True,True,True,8,-0.00011621,4.3e-05,True,-1.6,9.57
HDUS,2025-12-25,1,16,66.05000305175781,5100,False,3,0.879,True,True,8,57.41,True,True,0.0462,0.0079,False,True,True,True,False,5,-8.28e-05,-8.249e-05,False,-0.34,1.17
HDV,2025-12-25,1,16,122.0199966430664,166600,False,3,1.212,True,True,9,52.51,True,True,-0.0106,-0.0488,True,False,True,True,False,4,-0.00069073,-0.00034383,False,-1.71,-0.02
HEGD,2025-12-25,1,16,25.489999771118164,45300,False,3,1.196,True,True,8,55.4,True,True,0.0079,-0.0055,False,True,True,True,False,5,-8.69e-05,-4.009e-05,False,-0.97,0.68
HELE,2025-12-25,1,16,20.43000030517578,379800,False,3,0.829,True,False,6,47.14,False,True,-0.0874,-0.0984,True,False,True,True,True,7,-8.541e-05,-0.00012721,False,0.62,7.19
HELO,2025-12-25,1,16,67.05000305175781,100200,False,3,0.914,True,True,8,62.65,True,True,0.0662,0.0346,False,True,True,True,False,5,-9.702e-05,-7.959e-05,False,-0.41,1.66
HERZ,2025-12-25,1,16,2.609999895095825,20500,False,3,1.032,True,False,5,47.83,False,True,-0.0281,-0.0313,True,False,True,False,True,8,-1.442e-05,2.119e-05,True,-1.2,1.95
HEZU,2025-12-25,1,16,43.75400161743164,8700,True,7,0.534,True,False,5,61.45,False,True,0.0377,0.0384,False,True,True,True,False,4,-0.00028101,-0.00019913,False,-1.66,2.39
HHS,2025-12-25,1,16,3.309999942779541,700,False,3,1.151,True,True,8,53.49,True,True,0.01,0.0115,False,True,True,True,False,5,-2.487e-05,-4.133e-05,False,-1.75,-0.6
HIDV,2025-12-25,1,16,81.54000091552734,1600,False,3,1.333,True,True,8,62.81,True,True,0.0805,0.0353,False,True,True,True,False,5,-3.496e-05,-6.973e-05,False,-0.1,1.97
HIT,2025-12-25,1,16,1.5199999809265137,185200,False,3,1.32,True,True,8,63.74,True,True,0.0916,0.0887,False,True,True,True,False,5,4.946e-05,4.219e-05,False,9.41,2.7
HOVNP,2025-12-25,1,16,20.450000762939453,8300,False,3,1.075,True,False,4,67.89,True,False,0.0653,0.0457,False,True,True,True,True,9,9.484e-05,0.00012091,False,1.45,1.24
HQGO,2025-12-25,1,16,60.987998962402344,100,False,3,1.935,True,True,8,55.04,True,True,0.0327,-0.0022,False,True,True,True,False,5,-7.985e-05,-8.198e-05,False,-0.34,1.49
HSCS,2025-12-25,1,16,2.5799999237060547,81700,False,3,1.179,True,True,8,48.05,True,True,0.0219,0.0089,False,True,True,True,False,5,0.00013501,0.00016008,False,15.45,-3.37
HTBK,2025-12-25,1,16,12.5600004196167,482600,True,10,0.335,True,False,2,93.57,False,False,0.0352,0.045,False,True,True,False,False,4,-6.551e-05,-5.182e-05,False,-1.56,14.18
HUBB,2025-12-25,1,16,456.2799987792969,117064,False,3,1.273,True,False,5,60.26,False,True,1.7633,1.4151,False,True,True,True,True,8,0.00449062,0.00115499,False,2.57,6.84
HUMN,2025-12-25,1,16,29.399999618530273,12300,False,3,1.109,True,False,5,49.32,False,True,0.0567,0.0546,False,True,True,True,True,8,3.006e-05,-0.00023827,False,0.69,6.99
HYKE,2025-12-25,1,16,25.280000686645508,200,False,3,1.429,True,True,8,54.8,True,True,-0.0081,-0.0107,True,False,True,True,False,5,-8.64e-05,-9.727e-05,False,-1.2,2.07
HYLN,2025-12-25,1,16,1.9800000190734863,588900,False,3,1.082,True,True,7,50.0,True,True,0.0196,0.0164,False,True,True,True,False,6,4.989e-05,2.488e-05,False,6.43,7.03
IAE,2025-12-25,1,16,7.340000152587891,21800,False,3,1.059,True,True,8,58.33,True,True,0.0121,0.0153,False,True,True,True,False,5,-4.844e-05,-5.768e-05,False,-1.81,2.13
IBIC,2025-12-25,1,16,25.549999237060547,16500,False,3,0.871,True,True,9,59.98,True,True,-0.0012,-0.0028,True,False,True,True,False,4,-0.00020238,-0.00013536,False,-2.19,0.23
IBMN,2025-12-25,1,16,26.729999542236328,0,False,3,1.136,True,False,5,59.97,False,True,0.0008,0.0012,False,True,True,True,True,8,-7.708e-05,4.373e-05,True,-0.94,0.17
IBOT,2025-12-25,1,16,52.939998626708984,2000,False,3,1.35,True,False,5,51.79,False,True,0.0238,-0.0006,False,True,True,True,True,8,0.00010715,-0.00011579,False,0.51,4.02
IGF,2025-12-25,1,16,61.810001373291016,245300,False,3,0.925,True,True,8,56.56,True,True,0.0687,0.0323,False,True,True,True,False,5,-9.667e-05,0.00013369,False,-0.81,0.14
IGGY,2025-12-25,1,16,29.222000122070312,0,True,7,0.592,True,False,5,53.07,False,True,0.06,0.0547,False,True,True,True,False,4,-0.00010903,-0.00011238,False,-1.0,2.19
IHI,2025-12-25,1,16,62.72999954223633,811900,False,3,1.056,True,True,9,44.87,True,True,-0.0458,-0.0579,True,False,True,True,False,4,-0.00040996,-0.00063832,False,-1.73,-2.39
IHRT,2025-12-25,0,16,4.510000228881836,368500,False,5,0.656,True,False,5,63.05,True,True,-0.0011,0.0055,False,False,False,True,False,6,2.855e-05,-0.00010678,False,1.08,17.45
ILCV,2025-12-25,1,16,95.37000274658203,31700,False,3,1.18,True,True,9,58.54,True,True,-0.0389,-0.0808,True,False,True,True,False,4,-0.00027529,-0.0001874,False,-0.78,1.72
ILF,2025-12-25,1,16,30.780000686645508,1288000,False,3,1.093,True,False,6,42.39,False,True,-0.0467,-0.0714,True,False,True,True,True,7,8.86e-06,0.00015519,False,-0.34,1.22
IMPPP,2025-12-25,1,16,26.09000015258789,3700,False,3,0.728,True,False,4,66.47,True,False,0.0834,0.0763,False,True,True,True,True,9,0.00012613,0.0002594,False,0.05,2.14
IMRX,2025-12-25,1,16,6.809999942779541,1464800,False,3,1.128,True,True,8,52.1,True,True,0.026,-0.0423,False,True,True,True,False,5,0.00039019,0.00061713,False,17.75,-9.32
GEND,2025-12-25,1,15,11.699999809265137,2000,False,3,1.003,True,True,7,60.38,True,True,0.0031,-0.0011,False,True,True,True,False,5,-3.282e-05,-1.391e-05,False,-0.81,2.36
GENK,2025-12-25,2,15,2.430000066757202,19800,False,0,1.309,False,True,7,59.78,True,True,0.0311,0.0288,False,True,True,False,True,8,-3.799e-05,2.954e-05,True,-2.77,-2.8
GERN,2025-12-25,1,15,1.399999976158142,2579700,False,3,1.031,True,False,4,61.02,False,True,0.0047,0.0028,False,True,True,False,True,8,6.14e-06,2.829e-05,True,2.12,17.65
GEV,2025-12-25,1,15,667.3200073242188,1110900,False,3,1.041,True,False,3,56.28,False,True,-0.7141,-0.6978,False,False,False,True,True,9,0.00313657,0.00010616,True,2.0,13.16
GEW,2025-12-25,1,15,51.70000076293945,200,False,3,3.561,True,True,8,60.06,True,True,0.0578,0.0418,False,True,True,True,False,4,-0.00013832,-8.661e-05,False,-0.83,2.03
GFGF,2025-12-25,1,15,35.68299865722656,1200,False,3,1.637,True,False,4,66.69,True,False,0.0577,0.0392,False,True,True,True,True,8,2.809e-05,-1.377e-05,False,0.1,2.54
GFI,2025-12-25,1,15,46.0099983215332,886200,False,3,0.989,True,False,4,66.9,True,False,0.3313,0.378,False,True,True,True,True,8,0.00030706,-0.00100746,False,1.81,6.46
GGN,2025-12-25,1,15,5.309999942779541,268800,False,3,0.892,True,False,4,69.48,True,False,0.0135,0.0108,False,True,True,True,True,8,2.641e-05,5.34e-06,False,1.15,5.55
GGOV,2025-12-25,1,15,48.96500015258789,1100,False,3,2.464,True,True,8,59.35,True,True,0.0153,0.0114,False,True,True,True,False,4,-0.00038514,-0.00023994,False,-2.23,-0.2
GIG,2025-12-25,0,15,10.520000457763672,45100,False,5,0.603,True,False,5,61.76,True,True,0.0146,0.0151,False,True,True,False,False,5,-8.545e-05,-6.175e-05,False,-2.31,0.33
GII,2025-12-25,1,15,70.19999694824219,11000,False,3,0.927,True,True,8,54.56,True,True,0.0637,0.0263,False,True,True,True,False,4,-0.00014949,0.00013555,False,-0.94,0.08
GILT,2025-12-25,1,15,12.680000305175781,130800,False,3,1.18,True,True,8,59.83,True,True,0.1143,0.0877,False,True,True,True,False,4,0.00039384,0.00012271,False,9.36,10.07
GIND,2025-12-25,1,15,26.3700008392334,9200,False,3,1.89,True,True,8,51.03,True,True,0.0663,0.0718,False,True,True,True,False,4,-0.00011767,-0.00025699,False,-1.21,-1.46
GLOV,2025-12-25,1,15,58.189998626708984,36400,False,3,1.567,True,True,8,63.67,True,True,0.0432,0.0215,False,True,True,True,False,4,-0.00018781,-5.534e-05,False,-0.97,1.14
GMAR,2025-12-25,1,15,40.90999984741211,100600,True,9,0.467,True,False,2,74.49,True,False,0.0142,0.0144,False,True,True,False,False,4,-0.00028763,-0.00020726,False,-1.99,0.89
GOCT,2025-12-25,1,15,39.52000045776367,19900,False,3,0.95,True,True,8,62.97,True,True,0.0246,0.0141,False,True,True,True,False,4,-0.00017913,-0.00011441,False,-1.28,1.39
GOLF,2025-12-25,2,15,82.69999694824219,92700,False,0,1.033,False,True,7,44.71,True,True,-0.3875,-0.4183,True,False,True,True,True,8,-0.0005289,5.488e-05,True,-1.43,-1.88
GOODO,2025-12-25,1,15,20.5310001373291,10300,False,3,0.804,True,False,4,60.39,False,True,0.0005,0.0007,False,True,True,False,True,8,-0.0002578,4.085e-05,True,-2.86,4.21
GOVZ,2025-12-25,2,15,9.4399995803833,991500,False,0,0.983,False,True,7,46.11,True,True,0.0116,0.002,False,True,True,False,True,8,-6.467e-05,4.681e-05,True,-1.89,-3.79
GPT,2025-12-25,1,15,30.36400032043457,1300,False,3,0.854,True,True,8,46.75,True,True,0.011,0.0052,False,True,True,True,False,4,-0.00014628,-0.00032862,False,-1.25,-0.81
GPZ,2025-12-25,0,15,27.645000457763672,112500,False,3,1.112,True,False,6,64.85,True,True,0.027,0.0268,False,True,True,True,False,6,2.266e-05,-0.00018051,False,-0.03,7.71
GQGU,2025-12-25,1,15,24.860000610351562,20000,False,3,1.158,True,True,8,58.89,True,True,0.0304,0.0223,False,True,True,True,False,4,-0.00011574,-3.64e-05,False,-1.59,-0.64
GQI,2025-12-25,1,15,57.7400016784668,2900,False,3,0.986,True,True,8,61.25,True,True,0.0226,0.0039,False,True,True,True,False,4,-0.00014327,-0.00017097,False,-0.72,1.86
GRFS,2025-12-25,1,15,9.029999732971191,240500,False,3,1.133,True,True,7,55.83,True,True,0.0277,0.0343,False,True,True,True,False,5,-3.018e-05,-8.951e-05,False,-1.12,2.85
GRID,2025-12-25,0,15,154.75999450683594,122000,False,3,1.064,True,False,6,53.72,False,True,0.2704,0.2064,False,True,True,True,False,6,6.14e-06,-0.00017823,False,-0.06,2.35
GRNB,2025-12-25,1,15,24.433000564575195,14900,False,3,1.006,True,True,8,57.7,True,True,0.0035,0.0018,False,True,True,True,False,4,-0.00019792,-0.00011931,False,-2.3,0.02
GRPN,2025-12-25,0,15,18.170000076293945,926500,False,3,0.816,True,False,6,47.23,True,True,0.279,0.2272,False,True,True,True,False,6,0.00057325,0.00041173,False,7.9,7.2
GSAT,2025-12-25,0,15,63.25,299200,False,3,0.978,True,False,6,43.12,False,True,-1.0188,-1.0563,True,False,True,True,False,6,0.001055,-0.002839,False,5.5,3.62
GSIB,2025-12-25,1,15,53.24800109863281,20800,False,3,1.085,True,False,3,80.63,True,False,0.1477,0.1195,False,True,True,True,True,9,0.00016268,0.00034019,False,0.94,8.85
GSM,2025-12-25,1,15,4.760000228881836,452200,False,3,0.875,True,False,5,53.64,False,True,0.0292,0.0298,False,True,True,True,True,7,2.976e-05,1.587e-05,False,1.66,13.95
GTERU,2025-12-25,0,15,10.279999732971191,0,False,6,0.456,False,False,4,63.64,False,True,0.0016,0.0031,False,True,True,False,False,5,-9.527e-05,-7.494e-05,False,-2.55,0.19
GTO,2025-12-25,0,15,47.5,106300,False,5,0.645,True,False,6,59.13,True,True,0.0175,0.0109,False,True,True,False,False,4,-0.00037778,-0.00019848,False,-2.19,-0.02
GVUS,2025-12-25,1,15,54.61399841308594,100,False,3,2.204,True,True,8,62.53,True,True,0.024,0.005,False,True,True,True,False,4,-0.00012705,-0.00011247,False,-0.7,2.36
HASI,2025-12-25,1,15,33.0099983215332,388800,False,3,1.028,True,True,8,40.27,True,True,-0.1166,-0.1343,True,False,True,False,False,4,-0.00017253,-0.00036168,False,-1.81,-2.65
HAUZ,2025-12-25,1,15,23.31999969482422,61900,False,3,0.929,True,False,4,69.74,True,False,0.0546,0.0437,False,True,True,True,True,8,-5.736e-05,5.295e-05,True,-0.78,1.07
HBNB,2025-12-25,1,15,7.449999809265137,2400,False,3,0.997,True,False,4,71.72,True,False,-0.0349,-0.0495,True,False,True,True,True,8,5.369e-05,2.198e-05,True,5.15,-8.02
HCHL,2025-12-25,0,15,3.890000104904175,301700,False,3,1.09,True,False,6,59.42,True,True,0.0066,0.0059,False,True,True,True,False,6,2.82e-06,5.748e-05,False,-0.53,10.2
HDG,2025-12-25,1,15,51.689998626708984,100,False,3,1.476,True,True,8,62.5,True,True,0.0229,0.019,False,True,True,True,False,4,-0.00031684,-0.00025984,False,-1.74,0.77
HECA,2025-12-25,1,15,28.43000030517578,21200,False,3,1.053,True,True,7,51.13,True,True,0.022,0.0087,False,True,True,True,False,5,-7.739e-05,-8.655e-05,False,-0.7,0.49
HECO,2025-12-25,2,15,41.62900161743164,100,False,0,1.042,False,True,8,40.43,True,True,0.0071,-0.0605,False,True,True,True,True,7,0.00037084,-0.00039985,False,3.73,-2.34
HEQT,2025-12-25,1,15,32.20000076293945,24900,False,3,0.912,True,True,8,61.99,True,True,0.0197,0.0098,False,True,True,True,False,4,-0.00012138,-0.00010138,False,-1.1,1.51
HESM,2025-12-25,1,15,34.47999954223633,350200,False,3,0.903,True,True,7,54.6,True,True,-0.0396,-0.0544,True,False,True,True,False,5,-5.008e-05,8.967e-05,False,-0.71,4.07
HF,2025-12-25,1,15,21.395000457763672,400,False,3,1.535,True,True,8,64.46,True,True,0.0169,0.0129,False,True,True,True,False,4,-0.00011109,-8.542e-05,False,-1.48,1.04
HGTY,2025-12-25,1,15,13.5600004196167,45000,False,3,0.898,True,False,4,67.37,True,False,0.038,0.0214,False,True,True,True,True,8,7.73e-05,-7.959e-05,False,1.71,1.12
HIPO,2025-12-25,1,15,31.479999542236328,54200,False,3,1.089,True,True,8,56.62,True,True,0.2292,0.2133,False,True,True,True,False,4,-0.0001498,-1.684e-05,False,-2.1,-3.88
HIYS,2025-12-25,1,15,25.69099998474121,4900,False,3,4.369,True,True,8,64.86,True,True,0.006,-0.0,False,True,True,True,False,4,-0.00017242,-8.07e-05,False,-1.88,0.6
HKND,2025-12-25,1,15,35.3583984375,0,True,10,0.39,True,False,0,70.62,True,False,-0.0103,-0.0079,False,False,False,False,False,5,-2.787e-05,-0.00014863,False,-0.46,-0.96
HLAL,2025-12-25,1,15,62.779998779296875,54100,False,3,0.928,True,True,8,53.11,True,True,-0.0123,-0.0419,True,False,True,True,False,4,-0.00018802,-0.00014443,False,-0.79,1.5
HLN,2025-12-25,1,15,10.100000381469727,5502000,False,3,1.082,True,False,3,73.17,True,False,0.0472,0.0443,False,True,True,True,True,9,2.305e-05,3.563e-05,False,0.28,3.48
HNDL,2025-12-25,1,15,22.149999618530273,25500,False,3,1.017,True,True,8,50.48,True,True,0.005,-0.0059,False,True,True,True,False,4,-0.00010493,-2.779e-05,False,-1.38,-0.2
HNRG,2025-12-25,2,15,19.489999771118164,322300,False,0,1.03,False,True,8,49.46,True,True,-0.1498,-0.1745,True,False,True,True,True,7,0.00020201,-0.00030422,False,3.68,-2.01
HPE,2025-12-25,1,15,24.440000534057617,5180800,False,3,0.893,True,False,5,64.67,False,True,0.092,0.1207,False,True,True,True,True,7,1.301e-05,-0.00033328,False,0.43,14.2
HSMV,2025-12-25,1,15,36.04399871826172,1000,False,3,1.041,True,True,8,62.17,True,True,0.0262,0.0287,False,True,True,True,False,4,-0.00030857,-0.0001933,False,-2.44,0.22
HTAB,2025-12-25,1,15,19.280000686645508,19700,False,3,1.246,True,True,8,61.11,True,True,0.0057,0.0018,False,True,True,True,False,4,-0.00013683,-5.475e-05,False,-1.99,-0.1
HUSV,2025-12-25,1,15,38.99800109863281,5300,False,3,0.872,True,True,8,56.19,True,True,0.0363,0.0263,False,True,True,True,False,4,-0.00020605,-0.00012522,False,-1.62,-0.21
HWH,2025-12-25,1,15,1.7400000095367432,268600,False,0,0.805,False,False,6,49.12,False,True,-0.0333,-0.0433,True,False,True,True,True,9,9.29e-06,0.00013581,True,2.46,10.13
HYBB,2025-12-25,1,15,47.14500045776367,24200,False,3,1.008,True,True,8,62.11,True,True,0.0142,0.0053,False,True,True,True,False,4,-0.00030446,-0.00017815,False,-1.82,0.54
HYPD,2025-12-25,1,15,4.019999980926514,203900,False,3,0.963,True,True,8,50.84,True,True,0.1485,0.1223,False,True,True,True,False,4,0.00028085,-6.74e-05,False,31.64,-5.19
ICCM,2025-12-25,2,15,0.6669999957084656,253400,False,0,1.109,False,True,7,47.54,True,True,0.0011,0.0003,False,True,True,True,True,8,-7.21e-06,4.85e-06,True,-2.06,-4.85
ICFI,2025-12-25,1,15,86.4800033569336,44200,False,3,0.973,True,False,4,53.87,False,True,0.0998,0.1295,False,True,True,False,True,8,-0.00052537,9.111e-05,True,-1.64,9.68
ICHR,2025-12-25,1,15,18.829999923706055,218300,False,3,1.089,True,True,7,63.28,True,True,0.2169,0.191,False,True,True,True,False,5,0.0004503,0.00022533,False,6.86,12.75
ICL,2025-12-25,2,15,5.349999904632568,991100,False,0,1.123,False,True,8,58.59,True,True,0.0552,0.0343,False,True,True,True,True,7,0.00010033,0.00016573,False,5.51,-2.9
IDA,2025-12-25,1,15,127.70999908447266,128700,False,3,1.046,True,True,8,56.6,True,True,0.2902,0.2231,False,True,True,True,False,4,-0.00077803,7.544e-05,False,-2.14,-2.38
IDE,2025-12-25,1,15,12.34000015258789,24600,False,3,0.961,True,False,3,78.05,True,False,0.0447,0.0408,False,True,True,True,True,9,1.766e-05,2.249e-05,False,0.22,6.19
IDHQ,2025-12-25,1,15,35.33000183105469,82700,False,3,1.348,True,True,7,64.15,True,True,0.0698,0.0594,False,True,True,True,False,5,-6.321e-05,-2.93e-06,False,-0.61,3.22
IFRA,2025-12-25,1,15,53.36000061035156,114100,False,3,0.96,True,True,8,56.25,True,True,0.0384,0.0274,False,True,True,True,False,4,-0.00027401,-0.00010876,False,-1.74,0.64
IFS,2025-12-25,1,15,42.79999923706055,36000,False,3,0.937,True,False,4,62.88,False,True,0.2039,0.2026,False,True,True,False,True,8,-0.00037357,0.00015035,True,-2.17,6.68
IGRO,2025-12-25,1,15,83.11000061035156,19800,False,3,1.037,True,False,4,65.63,True,False,0.1291,0.1122,False,True,True,True,True,8,-0.00021027,3.788e-05,True,-0.83,2.81
IH,2025-12-25,1,15,2.2899999618530273,600,False,0,0.989,False,False,5,35.07,True,False,-0.0038,-0.0163,True,False,True,False,True,10,-6.66e-06,4.351e-05,True,0.8,-17.03
IHYF,2025-12-25,0,15,22.628999710083008,900,False,5,0.643,True,False,6,64.39,True,True,0.0046,0.0029,False,True,True,True,False,4,-0.00016896,-0.00011457,False,-2.07,0.57
IJK,2025-12-25,1,15,99.08999633789062,87200,False,3,0.984,True,True,8,58.58,True,True,0.1255,0.1138,False,True,True,True,False,4,-0.00010434,-0.00070572,False,-0.25,2.62
ILCB,2025-12-25,0,15,95.5199966430664,3600,False,3,1.151,True,False,6,57.76,False,True,0.0959,0.0383,False,True,True,True,False,6,5.73e-06,-7.147e-05,False,-0.01,1.77
ILMN,2025-12-25,1,15,135.32000732421875,597500,False,3,0.754,True,False,4,62.51,False,True,-0.368,-0.3259,False,False,False,True,True,8,0.00049479,-0.00245889,False,1.33,4.24
IMFL,2025-12-25,1,15,29.920000076293945,15300,False,3,0.772,True,False,4,68.95,True,False,0.0603,0.0508,False,True,True,True,True,8,-3.909e-05,3.612e-05,True,-0.2,4.17
INAB,2025-12-25,1,15,2.0,287300,False,3,1.336,True,True,7,55.92,True,True,0.0246,-0.0088,False,True,True,False,False,5,0.00024677,0.00031681,False,42.57,-0.5
INCO,2025-12-25,1,15,64.29000091552734,14200,False,3,0.951,True,True,8,50.84,True,True,0.1872,0.2017,False,True,True,True,False,4,-0.00021871,-0.00065478,False,-0.89,-1.35
INDA,2025-12-25,1,15,54.0099983215332,2395700,False,3,0.873,True,True,8,52.98,True,True,0.1217,0.1238,False,True,True,True,False,4,-0.00019117,-0.00044842,False,-0.99,-1.21
INDE,2025-12-25,1,15,30.113000869750977,100,False,3,0.778,True,True,8,51.37,True,True,0.0919,0.104,False,True,True,True,False,4,-0.00010464,-0.00045491,False,-0.91,-1.41
INDH,2025-12-25,1,15,42.29899978637695,200,False,3,1.496,True,True,8,49.45,True,True,0.0139,0.0188,False,True,True,True,False,4,-0.00023959,-0.0003607,False,-1.63,-0.35
GENM,2025-12-25,0,14,10.300000190734863,8400,False,3,1.185,True,False,6,52.48,True,True,0.0001,0.0003,False,True,True,False,False,5,-8.584e-05,-6.045e-05,False,-2.36,0.0
GF,2025-12-25,1,14,11.430000305175781,7100,False,3,0.805,True,False,3,70.25,False,False,0.0322,0.0355,False,True,True,True,True,8,-6.793e-05,3.513e-05,True,-1.65,6.13
GGZ,2025-12-25,1,14,14.899999618530273,3100,False,3,1.081,True,False,3,77.16,True,False,0.0676,0.0704,False,True,True,True,True,8,3.016e-05,-1.444e-05,False,0.69,6.68
GJS,2025-12-25,1,14,23.420000076293945,0,False,3,1.649,True,True,7,55.46,True,True,0.0194,0.0183,False,True,True,True,False,4,-0.00010521,-0.00013746,False,-1.5,0.99
GKAT,2025-12-25,1,14,41.10900115966797,3300,False,3,1.507,True,False,3,82.22,True,False,0.0888,0.0718,False,True,True,True,True,8,-5.492e-05,5.441e-05,True,-0.44,2.77
GLDM,2025-12-25,1,14,88.69999694824219,6161300,False,3,1.019,True,False,3,88.52,False,False,0.4549,0.4428,False,True,True,True,True,8,0.00057684,8.537e-05,False,1.05,7.61
GLU,2025-12-25,1,14,19.979999542236328,49800,False,3,0.919,True,False,3,86.39,True,False,0.1331,0.0818,False,True,True,True,True,8,0.00032551,0.00069315,False,4.49,8.82
GLUE,2025-12-25,0,14,17.639999389648438,482300,False,3,1.069,True,False,6,51.87,True,True,-0.1659,-0.2591,True,False,True,False,False,5,0.0005284,0.00095512,False,9.08,10.32
GMOM,2025-12-25,1,14,33.94300079345703,5300,False,3,0.949,True,False,3,70.17,True,False,0.0889,0.0742,False,True,True,True,True,8,6.652e-05,9.59e-06,False,0.31,4.35
GMUB,2025-12-25,1,14,51.150001525878906,2400,False,3,0.809,True,True,7,62.55,True,True,0.0074,0.0085,False,True,True,True,False,4,-0.00041138,-0.00031409,False,-2.24,0.08
GOLY,2025-12-25,1,14,36.720001220703125,37100,False,3,0.936,True,False,3,86.55,True,False,0.2351,0.2382,False,True,True,True,True,8,0.00017313,-4.03e-05,False,0.64,8.16
GOP,2025-12-25,0,14,37.13199996948242,4300,False,3,1.0,True,False,6,51.23,True,True,0.0157,0.0026,False,True,True,True,False,5,-3.299e-05,-0.00015077,False,-0.23,1.96
GQRE,2025-12-25,1,14,58.91999816894531,6100,False,3,0.913,True,True,7,58.61,True,True,0.0475,0.0178,False,True,True,False,False,4,-0.00025963,-9.759e-05,False,-1.28,-0.48
GRAF,2025-12-25,0,14,10.729999542236328,1700,False,5,0.603,True,False,4,55.95,True,True,-0.0009,-0.0007,False,False,False,True,False,5,-8.133e-05,-5.568e-05,False,-2.17,0.28
GREK,2025-12-25,0,14,68.16000366210938,9600,False,3,1.28,True,False,6,61.74,True,True,0.0628,0.0621,False,True,True,True,False,5,-7.012e-05,-0.00056798,False,-0.54,3.04
GRNQ,2025-12-25,1,14,1.7100000381469727,3700,False,3,0.88,True,False,3,56.46,False,True,-0.0033,-0.0031,False,False,False,True,True,8,-2.301e-05,4.57e-06,True,-2.06,-0.58
GS,2025-12-25,1,14,910.780029296875,771800,False,3,1.044,True,False,2,73.75,False,False,1.172,0.952,False,True,True,True,True,9,0.00379302,0.003255,True,1.58,12.17
GSEW,2025-12-25,1,14,86.2699966430664,26800,False,3,0.995,True,True,7,58.5,True,True,0.0846,0.0687,False,True,True,True,False,4,-0.00020135,-0.00048153,False,-0.67,2.45
GSJY,2025-12-25,1,14,46.76300048828125,3600,False,3,1.073,True,True,7,55.71,True,True,0.0082,0.0053,False,True,True,True,False,4,-0.00016605,-7.369e-05,False,-1.11,1.21
GSLC,2025-12-25,0,14,134.0399932861328,127500,False,3,1.402,True,False,6,59.81,False,True,0.1398,0.0681,False,True,True,True,False,5,-6.298e-05,-0.0001238,False,-0.15,2.09
